"zipcode","county_fips","county_name","region"
"15001","42007","Beaver","Greater Pittsburgh"
"15003","42007","Beaver","Greater Pittsburgh"
"15004","42125","Washington","Greater Pittsburgh"
"15005","42007","Beaver","Greater Pittsburgh"
"15006","42003","Allegheny","Greater Pittsburgh"
"15007","42003","Allegheny","Greater Pittsburgh"
"15009","42007","Beaver","Greater Pittsburgh"
"15010","42007","Beaver","Greater Pittsburgh"
"15012","42129","Westmoreland","Greater Pittsburgh"
"15014","42003","Allegheny","Greater Pittsburgh"
"15015","42003","Allegheny","Greater Pittsburgh"
"15017","42003","Allegheny","Greater Pittsburgh"
"15018","42003","Allegheny","Greater Pittsburgh"
"15019","42125","Washington","Greater Pittsburgh"
"15020","42003","Allegheny","Greater Pittsburgh"
"15021","42125","Washington","Greater Pittsburgh"
"15022","42125","Washington","Greater Pittsburgh"
"15024","42003","Allegheny","Greater Pittsburgh"
"15025","42003","Allegheny","Greater Pittsburgh"
"15026","42007","Beaver","Greater Pittsburgh"
"15027","42007","Beaver","Greater Pittsburgh"
"15028","42003","Allegheny","Greater Pittsburgh"
"15030","42003","Allegheny","Greater Pittsburgh"
"15031","42003","Allegheny","Greater Pittsburgh"
"15033","42125","Washington","Greater Pittsburgh"
"15034","42003","Allegheny","Greater Pittsburgh"
"15035","42003","Allegheny","Greater Pittsburgh"
"15037","42003","Allegheny","Greater Pittsburgh"
"15038","42125","Washington","Greater Pittsburgh"
"15042","42007","Beaver","Greater Pittsburgh"
"15043","42007","Beaver","Greater Pittsburgh"
"15044","42003","Allegheny","Greater Pittsburgh"
"15045","42003","Allegheny","Greater Pittsburgh"
"15046","42003","Allegheny","Greater Pittsburgh"
"15047","42003","Allegheny","Greater Pittsburgh"
"15049","42003","Allegheny","Greater Pittsburgh"
"15050","42007","Beaver","Greater Pittsburgh"
"15051","42003","Allegheny","Greater Pittsburgh"
"15052","42007","Beaver","Greater Pittsburgh"
"15053","42125","Washington","Greater Pittsburgh"
"15054","42125","Washington","Greater Pittsburgh"
"15055","42125","Washington","Greater Pittsburgh"
"15056","42003","Allegheny","Greater Pittsburgh"
"15057","42125","Washington","Greater Pittsburgh"
"15059","42007","Beaver","Greater Pittsburgh"
"15060","42125","Washington","Greater Pittsburgh"
"15061","42007","Beaver","Greater Pittsburgh"
"15062","42129","Westmoreland","Greater Pittsburgh"
"15063","42125","Washington","Greater Pittsburgh"
"15064","42003","Allegheny","Greater Pittsburgh"
"15065","42003","Allegheny","Greater Pittsburgh"
"15066","42007","Beaver","Greater Pittsburgh"
"15067","42125","Washington","Greater Pittsburgh"
"15068","42129","Westmoreland","Greater Pittsburgh"
"15071","42003","Allegheny","Greater Pittsburgh"
"15072","42129","Westmoreland","Greater Pittsburgh"
"15074","42007","Beaver","Greater Pittsburgh"
"15075","42003","Allegheny","Greater Pittsburgh"
"15076","42003","Allegheny","Greater Pittsburgh"
"15077","42007","Beaver","Greater Pittsburgh"
"15078","42125","Washington","Greater Pittsburgh"
"15081","42007","Beaver","Greater Pittsburgh"
"15082","42003","Allegheny","Greater Pittsburgh"
"15083","42129","Westmoreland","Greater Pittsburgh"
"15084","42003","Allegheny","Greater Pittsburgh"
"15085","42129","Westmoreland","Greater Pittsburgh"
"15086","42003","Allegheny","Greater Pittsburgh"
"15087","42129","Westmoreland","Greater Pittsburgh"
"15088","42003","Allegheny","Greater Pittsburgh"
"15089","42129","Westmoreland","Greater Pittsburgh"
"15090","42003","Allegheny","Greater Pittsburgh"
"15101","42003","Allegheny","Greater Pittsburgh"
"15102","42003","Allegheny","Greater Pittsburgh"
"15104","42003","Allegheny","Greater Pittsburgh"
"15106","42003","Allegheny","Greater Pittsburgh"
"15108","42003","Allegheny","Greater Pittsburgh"
"15110","42003","Allegheny","Greater Pittsburgh"
"15112","42003","Allegheny","Greater Pittsburgh"
"15116","42003","Allegheny","Greater Pittsburgh"
"15120","42003","Allegheny","Greater Pittsburgh"
"15122","42003","Allegheny","Greater Pittsburgh"
"15123","42003","Allegheny","Greater Pittsburgh"
"15126","42003","Allegheny","Greater Pittsburgh"
"15129","42003","Allegheny","Greater Pittsburgh"
"15131","42003","Allegheny","Greater Pittsburgh"
"15132","42003","Allegheny","Greater Pittsburgh"
"15133","42003","Allegheny","Greater Pittsburgh"
"15135","42003","Allegheny","Greater Pittsburgh"
"15136","42003","Allegheny","Greater Pittsburgh"
"15137","42003","Allegheny","Greater Pittsburgh"
"15139","42003","Allegheny","Greater Pittsburgh"
"15140","42003","Allegheny","Greater Pittsburgh"
"15142","42003","Allegheny","Greater Pittsburgh"
"15143","42003","Allegheny","Greater Pittsburgh"
"15144","42003","Allegheny","Greater Pittsburgh"
"15145","42003","Allegheny","Greater Pittsburgh"
"15146","42003","Allegheny","Greater Pittsburgh"
"15147","42003","Allegheny","Greater Pittsburgh"
"15148","42003","Allegheny","Greater Pittsburgh"
"15201","42003","Allegheny","Greater Pittsburgh"
"15202","42003","Allegheny","Greater Pittsburgh"
"15203","42003","Allegheny","Greater Pittsburgh"
"15204","42003","Allegheny","Greater Pittsburgh"
"15205","42003","Allegheny","Greater Pittsburgh"
"15206","42003","Allegheny","Greater Pittsburgh"
"15207","42003","Allegheny","Greater Pittsburgh"
"15208","42003","Allegheny","Greater Pittsburgh"
"15209","42003","Allegheny","Greater Pittsburgh"
"15210","42003","Allegheny","Greater Pittsburgh"
"15211","42003","Allegheny","Greater Pittsburgh"
"15212","42003","Allegheny","Greater Pittsburgh"
"15213","42003","Allegheny","Greater Pittsburgh"
"15214","42003","Allegheny","Greater Pittsburgh"
"15215","42003","Allegheny","Greater Pittsburgh"
"15216","42003","Allegheny","Greater Pittsburgh"
"15217","42003","Allegheny","Greater Pittsburgh"
"15218","42003","Allegheny","Greater Pittsburgh"
"15219","42003","Allegheny","Greater Pittsburgh"
"15220","42003","Allegheny","Greater Pittsburgh"
"15221","42003","Allegheny","Greater Pittsburgh"
"15222","42003","Allegheny","Greater Pittsburgh"
"15223","42003","Allegheny","Greater Pittsburgh"
"15224","42003","Allegheny","Greater Pittsburgh"
"15225","42003","Allegheny","Greater Pittsburgh"
"15226","42003","Allegheny","Greater Pittsburgh"
"15227","42003","Allegheny","Greater Pittsburgh"
"15228","42003","Allegheny","Greater Pittsburgh"
"15229","42003","Allegheny","Greater Pittsburgh"
"15232","42003","Allegheny","Greater Pittsburgh"
"15233","42003","Allegheny","Greater Pittsburgh"
"15234","42003","Allegheny","Greater Pittsburgh"
"15235","42003","Allegheny","Greater Pittsburgh"
"15236","42003","Allegheny","Greater Pittsburgh"
"15237","42003","Allegheny","Greater Pittsburgh"
"15238","42003","Allegheny","Greater Pittsburgh"
"15239","42003","Allegheny","Greater Pittsburgh"
"15241","42003","Allegheny","Greater Pittsburgh"
"15243","42003","Allegheny","Greater Pittsburgh"
"15275","42003","Allegheny","Greater Pittsburgh"
"15301","42125","Washington","Greater Pittsburgh"
"15310","42059","Greene","Greater Pittsburgh"
"15311","42125","Washington","Greater Pittsburgh"
"15312","42125","Washington","Greater Pittsburgh"
"15313","42125","Washington","Greater Pittsburgh"
"15314","42125","Washington","Greater Pittsburgh"
"15315","42059","Greene","Greater Pittsburgh"
"15316","42059","Greene","Greater Pittsburgh"
"15317","42125","Washington","Greater Pittsburgh"
"15320","42059","Greene","Greater Pittsburgh"
"15321","42125","Washington","Greater Pittsburgh"
"15322","42059","Greene","Greater Pittsburgh"
"15323","42125","Washington","Greater Pittsburgh"
"15324","42125","Washington","Greater Pittsburgh"
"15325","42059","Greene","Greater Pittsburgh"
"15327","42059","Greene","Greater Pittsburgh"
"15329","42125","Washington","Greater Pittsburgh"
"15330","42125","Washington","Greater Pittsburgh"
"15331","42125","Washington","Greater Pittsburgh"
"15332","42125","Washington","Greater Pittsburgh"
"15333","42125","Washington","Greater Pittsburgh"
"15334","42059","Greene","Greater Pittsburgh"
"15337","42059","Greene","Greater Pittsburgh"
"15338","42059","Greene","Greater Pittsburgh"
"15340","42125","Washington","Greater Pittsburgh"
"15341","42059","Greene","Greater Pittsburgh"
"15342","42125","Washington","Greater Pittsburgh"
"15344","42059","Greene","Greater Pittsburgh"
"15345","42125","Washington","Greater Pittsburgh"
"15346","42059","Greene","Greater Pittsburgh"
"15347","42125","Washington","Greater Pittsburgh"
"15348","42125","Washington","Greater Pittsburgh"
"15349","42059","Greene","Greater Pittsburgh"
"15350","42125","Washington","Greater Pittsburgh"
"15351","42059","Greene","Greater Pittsburgh"
"15352","42059","Greene","Greater Pittsburgh"
"15353","42059","Greene","Greater Pittsburgh"
"15357","42059","Greene","Greater Pittsburgh"
"15358","42125","Washington","Greater Pittsburgh"
"15359","42059","Greene","Greater Pittsburgh"
"15360","42125","Washington","Greater Pittsburgh"
"15361","42125","Washington","Greater Pittsburgh"
"15362","42059","Greene","Greater Pittsburgh"
"15363","42125","Washington","Greater Pittsburgh"
"15364","42059","Greene","Greater Pittsburgh"
"15366","42125","Washington","Greater Pittsburgh"
"15367","42125","Washington","Greater Pittsburgh"
"15368","42125","Washington","Greater Pittsburgh"
"15370","42059","Greene","Greater Pittsburgh"
"15376","42125","Washington","Greater Pittsburgh"
"15377","42125","Washington","Greater Pittsburgh"
"15378","42125","Washington","Greater Pittsburgh"
"15379","42125","Washington","Greater Pittsburgh"
"15380","42059","Greene","Greater Pittsburgh"
"15401","42051","Fayette","Greater Pittsburgh"
"15410","42051","Fayette","Greater Pittsburgh"
"15411","42111","Somerset","Greater Pittsburgh"
"15412","42125","Washington","Greater Pittsburgh"
"15413","42051","Fayette","Greater Pittsburgh"
"15417","42051","Fayette","Greater Pittsburgh"
"15419","42125","Washington","Greater Pittsburgh"
"15420","42051","Fayette","Greater Pittsburgh"
"15421","42051","Fayette","Greater Pittsburgh"
"15422","42051","Fayette","Greater Pittsburgh"
"15423","42125","Washington","Greater Pittsburgh"
"15424","42111","Somerset","Greater Pittsburgh"
"15425","42051","Fayette","Greater Pittsburgh"
"15427","42125","Washington","Greater Pittsburgh"
"15428","42051","Fayette","Greater Pittsburgh"
"15429","42125","Washington","Greater Pittsburgh"
"15430","42051","Fayette","Greater Pittsburgh"
"15431","42051","Fayette","Greater Pittsburgh"
"15432","42125","Washington","Greater Pittsburgh"
"15433","42051","Fayette","Greater Pittsburgh"
"15434","42125","Washington","Greater Pittsburgh"
"15435","42051","Fayette","Greater Pittsburgh"
"15436","42051","Fayette","Greater Pittsburgh"
"15437","42051","Fayette","Greater Pittsburgh"
"15438","42051","Fayette","Greater Pittsburgh"
"15440","42051","Fayette","Greater Pittsburgh"
"15442","42051","Fayette","Greater Pittsburgh"
"15443","42051","Fayette","Greater Pittsburgh"
"15444","42051","Fayette","Greater Pittsburgh"
"15445","42051","Fayette","Greater Pittsburgh"
"15446","42051","Fayette","Greater Pittsburgh"
"15447","42051","Fayette","Greater Pittsburgh"
"15448","42129","Westmoreland","Greater Pittsburgh"
"15449","42051","Fayette","Greater Pittsburgh"
"15450","42051","Fayette","Greater Pittsburgh"
"15451","42051","Fayette","Greater Pittsburgh"
"15454","42051","Fayette","Greater Pittsburgh"
"15455","42051","Fayette","Greater Pittsburgh"
"15456","42051","Fayette","Greater Pittsburgh"
"15458","42051","Fayette","Greater Pittsburgh"
"15459","42051","Fayette","Greater Pittsburgh"
"15460","42051","Fayette","Greater Pittsburgh"
"15461","42051","Fayette","Greater Pittsburgh"
"15462","42051","Fayette","Greater Pittsburgh"
"15463","42051","Fayette","Greater Pittsburgh"
"15464","42051","Fayette","Greater Pittsburgh"
"15466","42051","Fayette","Greater Pittsburgh"
"15467","42051","Fayette","Greater Pittsburgh"
"15468","42051","Fayette","Greater Pittsburgh"
"15469","42051","Fayette","Greater Pittsburgh"
"15470","42051","Fayette","Greater Pittsburgh"
"15472","42051","Fayette","Greater Pittsburgh"
"15473","42051","Fayette","Greater Pittsburgh"
"15474","42051","Fayette","Greater Pittsburgh"
"15475","42051","Fayette","Greater Pittsburgh"
"15476","42051","Fayette","Greater Pittsburgh"
"15477","42125","Washington","Greater Pittsburgh"
"15478","42051","Fayette","Greater Pittsburgh"
"15479","42129","Westmoreland","Greater Pittsburgh"
"15480","42051","Fayette","Greater Pittsburgh"
"15482","42051","Fayette","Greater Pittsburgh"
"15483","42125","Washington","Greater Pittsburgh"
"15484","42051","Fayette","Greater Pittsburgh"
"15486","42051","Fayette","Greater Pittsburgh"
"15489","42051","Fayette","Greater Pittsburgh"
"15490","42051","Fayette","Greater Pittsburgh"
"15492","42051","Fayette","Greater Pittsburgh"
"15501","42111","Somerset","Greater Pittsburgh"
"15502","42111","Somerset","Greater Pittsburgh"
"15510","42111","Somerset","Greater Pittsburgh"
"15520","42111","Somerset","Greater Pittsburgh"
"15521","42009","Bedford","South central"
"15522","42009","Bedford","South central"
"15530","42111","Somerset","Greater Pittsburgh"
"15531","42111","Somerset","Greater Pittsburgh"
"15532","42111","Somerset","Greater Pittsburgh"
"15533","42009","Bedford","South central"
"15534","42009","Bedford","South central"
"15535","42009","Bedford","South central"
"15536","42057","Fulton","South central"
"15537","42009","Bedford","South central"
"15538","42111","Somerset","Greater Pittsburgh"
"15539","42009","Bedford","South central"
"15540","42111","Somerset","Greater Pittsburgh"
"15541","42111","Somerset","Greater Pittsburgh"
"15542","42111","Somerset","Greater Pittsburgh"
"15544","42111","Somerset","Greater Pittsburgh"
"15545","42009","Bedford","South central"
"15546","42111","Somerset","Greater Pittsburgh"
"15547","42111","Somerset","Greater Pittsburgh"
"15550","42009","Bedford","South central"
"15551","42111","Somerset","Greater Pittsburgh"
"15552","42111","Somerset","Greater Pittsburgh"
"15554","42009","Bedford","South central"
"15555","42111","Somerset","Greater Pittsburgh"
"15557","42111","Somerset","Greater Pittsburgh"
"15558","42111","Somerset","Greater Pittsburgh"
"15559","42009","Bedford","South central"
"15560","42111","Somerset","Greater Pittsburgh"
"15561","42111","Somerset","Greater Pittsburgh"
"15562","42111","Somerset","Greater Pittsburgh"
"15563","42111","Somerset","Greater Pittsburgh"
"15564","42111","Somerset","Greater Pittsburgh"
"15601","42129","Westmoreland","Greater Pittsburgh"
"15606","42129","Westmoreland","Greater Pittsburgh"
"15610","42129","Westmoreland","Greater Pittsburgh"
"15611","42129","Westmoreland","Greater Pittsburgh"
"15612","42129","Westmoreland","Greater Pittsburgh"
"15613","42129","Westmoreland","Greater Pittsburgh"
"15615","42129","Westmoreland","Greater Pittsburgh"
"15616","42129","Westmoreland","Greater Pittsburgh"
"15617","42129","Westmoreland","Greater Pittsburgh"
"15618","42129","Westmoreland","Greater Pittsburgh"
"15620","42129","Westmoreland","Greater Pittsburgh"
"15621","42129","Westmoreland","Greater Pittsburgh"
"15622","42051","Fayette","Greater Pittsburgh"
"15623","42129","Westmoreland","Greater Pittsburgh"
"15624","42129","Westmoreland","Greater Pittsburgh"
"15625","42129","Westmoreland","Greater Pittsburgh"
"15626","42129","Westmoreland","Greater Pittsburgh"
"15627","42129","Westmoreland","Greater Pittsburgh"
"15628","42129","Westmoreland","Greater Pittsburgh"
"15629","42129","Westmoreland","Greater Pittsburgh"
"15631","42051","Fayette","Greater Pittsburgh"
"15632","42129","Westmoreland","Greater Pittsburgh"
"15633","42129","Westmoreland","Greater Pittsburgh"
"15634","42129","Westmoreland","Greater Pittsburgh"
"15635","42129","Westmoreland","Greater Pittsburgh"
"15636","42129","Westmoreland","Greater Pittsburgh"
"15637","42129","Westmoreland","Greater Pittsburgh"
"15638","42129","Westmoreland","Greater Pittsburgh"
"15639","42129","Westmoreland","Greater Pittsburgh"
"15640","42129","Westmoreland","Greater Pittsburgh"
"15641","42129","Westmoreland","Greater Pittsburgh"
"15642","42129","Westmoreland","Greater Pittsburgh"
"15644","42129","Westmoreland","Greater Pittsburgh"
"15646","42129","Westmoreland","Greater Pittsburgh"
"15647","42129","Westmoreland","Greater Pittsburgh"
"15650","42129","Westmoreland","Greater Pittsburgh"
"15655","42129","Westmoreland","Greater Pittsburgh"
"15656","42129","Westmoreland","Greater Pittsburgh"
"15658","42129","Westmoreland","Greater Pittsburgh"
"15660","42129","Westmoreland","Greater Pittsburgh"
"15661","42129","Westmoreland","Greater Pittsburgh"
"15662","42129","Westmoreland","Greater Pittsburgh"
"15663","42129","Westmoreland","Greater Pittsburgh"
"15665","42129","Westmoreland","Greater Pittsburgh"
"15666","42129","Westmoreland","Greater Pittsburgh"
"15668","42129","Westmoreland","Greater Pittsburgh"
"15670","42129","Westmoreland","Greater Pittsburgh"
"15671","42129","Westmoreland","Greater Pittsburgh"
"15672","42129","Westmoreland","Greater Pittsburgh"
"15673","42005","Armstrong","Greater Pittsburgh"
"15675","42129","Westmoreland","Greater Pittsburgh"
"15676","42129","Westmoreland","Greater Pittsburgh"
"15677","42129","Westmoreland","Greater Pittsburgh"
"15678","42129","Westmoreland","Greater Pittsburgh"
"15679","42129","Westmoreland","Greater Pittsburgh"
"15680","42129","Westmoreland","Greater Pittsburgh"
"15681","42063","Indiana","Greater Pittsburgh"
"15683","42129","Westmoreland","Greater Pittsburgh"
"15684","42129","Westmoreland","Greater Pittsburgh"
"15686","42005","Armstrong","Greater Pittsburgh"
"15687","42129","Westmoreland","Greater Pittsburgh"
"15688","42129","Westmoreland","Greater Pittsburgh"
"15689","42129","Westmoreland","Greater Pittsburgh"
"15690","42129","Westmoreland","Greater Pittsburgh"
"15691","42129","Westmoreland","Greater Pittsburgh"
"15692","42129","Westmoreland","Greater Pittsburgh"
"15693","42129","Westmoreland","Greater Pittsburgh"
"15695","42129","Westmoreland","Greater Pittsburgh"
"15696","42129","Westmoreland","Greater Pittsburgh"
"15697","42129","Westmoreland","Greater Pittsburgh"
"15698","42129","Westmoreland","Greater Pittsburgh"
"15701","42063","Indiana","Greater Pittsburgh"
"15710","42063","Indiana","Greater Pittsburgh"
"15711","42065","Jefferson","Northwest"
"15712","42063","Indiana","Greater Pittsburgh"
"15713","42063","Indiana","Greater Pittsburgh"
"15714","42021","Cambria","Greater Pittsburgh"
"15715","42065","Jefferson","Northwest"
"15716","42063","Indiana","Greater Pittsburgh"
"15717","42063","Indiana","Greater Pittsburgh"
"15721","42033","Clearfield","Northwest"
"15722","42021","Cambria","Greater Pittsburgh"
"15723","42063","Indiana","Greater Pittsburgh"
"15724","42063","Indiana","Greater Pittsburgh"
"15725","42063","Indiana","Greater Pittsburgh"
"15727","42063","Indiana","Greater Pittsburgh"
"15728","42063","Indiana","Greater Pittsburgh"
"15729","42063","Indiana","Greater Pittsburgh"
"15730","42065","Jefferson","Northwest"
"15731","42063","Indiana","Greater Pittsburgh"
"15732","42063","Indiana","Greater Pittsburgh"
"15733","42065","Jefferson","Northwest"
"15734","42063","Indiana","Greater Pittsburgh"
"15736","42005","Armstrong","Greater Pittsburgh"
"15737","42021","Cambria","Greater Pittsburgh"
"15738","42021","Cambria","Greater Pittsburgh"
"15739","42063","Indiana","Greater Pittsburgh"
"15741","42063","Indiana","Greater Pittsburgh"
"15742","42063","Indiana","Greater Pittsburgh"
"15744","42065","Jefferson","Northwest"
"15745","42063","Indiana","Greater Pittsburgh"
"15746","42063","Indiana","Greater Pittsburgh"
"15747","42063","Indiana","Greater Pittsburgh"
"15748","42063","Indiana","Greater Pittsburgh"
"15750","42063","Indiana","Greater Pittsburgh"
"15752","42063","Indiana","Greater Pittsburgh"
"15753","42033","Clearfield","Northwest"
"15754","42063","Indiana","Greater Pittsburgh"
"15756","42063","Indiana","Greater Pittsburgh"
"15757","42033","Clearfield","Northwest"
"15759","42063","Indiana","Greater Pittsburgh"
"15760","42021","Cambria","Greater Pittsburgh"
"15761","42063","Indiana","Greater Pittsburgh"
"15762","42021","Cambria","Greater Pittsburgh"
"15764","42065","Jefferson","Northwest"
"15765","42063","Indiana","Greater Pittsburgh"
"15767","42065","Jefferson","Northwest"
"15770","42065","Jefferson","Northwest"
"15771","42063","Indiana","Greater Pittsburgh"
"15772","42063","Indiana","Greater Pittsburgh"
"15773","42021","Cambria","Greater Pittsburgh"
"15774","42063","Indiana","Greater Pittsburgh"
"15775","42021","Cambria","Greater Pittsburgh"
"15776","42065","Jefferson","Northwest"
"15777","42063","Indiana","Greater Pittsburgh"
"15778","42065","Jefferson","Northwest"
"15779","42129","Westmoreland","Greater Pittsburgh"
"15780","42065","Jefferson","Northwest"
"15781","42065","Jefferson","Northwest"
"15783","42063","Indiana","Greater Pittsburgh"
"15784","42065","Jefferson","Northwest"
"15801","42033","Clearfield","Northwest"
"15821","42047","Elk","Northwest"
"15823","42047","Elk","Northwest"
"15824","42065","Jefferson","Northwest"
"15825","42065","Jefferson","Northwest"
"15827","42047","Elk","Northwest"
"15828","42065","Jefferson","Northwest"
"15829","42065","Jefferson","Northwest"
"15832","42023","Cameron","Northwest"
"15834","42023","Cameron","Northwest"
"15840","42065","Jefferson","Northwest"
"15841","42047","Elk","Northwest"
"15845","42047","Elk","Northwest"
"15846","42047","Elk","Northwest"
"15847","42065","Jefferson","Northwest"
"15848","42033","Clearfield","Northwest"
"15849","42033","Clearfield","Northwest"
"15851","42065","Jefferson","Northwest"
"15853","42047","Elk","Northwest"
"15856","42033","Clearfield","Northwest"
"15857","42047","Elk","Northwest"
"15860","42065","Jefferson","Northwest"
"15861","42023","Cameron","Northwest"
"15863","42065","Jefferson","Northwest"
"15864","42065","Jefferson","Northwest"
"15865","42065","Jefferson","Northwest"
"15866","42033","Clearfield","Northwest"
"15868","42047","Elk","Northwest"
"15870","42047","Elk","Northwest"
"15901","42021","Cambria","Greater Pittsburgh"
"15902","42021","Cambria","Greater Pittsburgh"
"15904","42021","Cambria","Greater Pittsburgh"
"15905","42021","Cambria","Greater Pittsburgh"
"15906","42021","Cambria","Greater Pittsburgh"
"15909","42021","Cambria","Greater Pittsburgh"
"15920","42063","Indiana","Greater Pittsburgh"
"15921","42021","Cambria","Greater Pittsburgh"
"15922","42021","Cambria","Greater Pittsburgh"
"15923","42129","Westmoreland","Greater Pittsburgh"
"15924","42111","Somerset","Greater Pittsburgh"
"15925","42021","Cambria","Greater Pittsburgh"
"15926","42111","Somerset","Greater Pittsburgh"
"15927","42021","Cambria","Greater Pittsburgh"
"15928","42111","Somerset","Greater Pittsburgh"
"15929","42063","Indiana","Greater Pittsburgh"
"15930","42021","Cambria","Greater Pittsburgh"
"15931","42021","Cambria","Greater Pittsburgh"
"15934","42021","Cambria","Greater Pittsburgh"
"15935","42111","Somerset","Greater Pittsburgh"
"15936","42111","Somerset","Greater Pittsburgh"
"15937","42111","Somerset","Greater Pittsburgh"
"15938","42021","Cambria","Greater Pittsburgh"
"15940","42021","Cambria","Greater Pittsburgh"
"15942","42021","Cambria","Greater Pittsburgh"
"15943","42021","Cambria","Greater Pittsburgh"
"15944","42129","Westmoreland","Greater Pittsburgh"
"15945","42021","Cambria","Greater Pittsburgh"
"15946","42021","Cambria","Greater Pittsburgh"
"15948","42021","Cambria","Greater Pittsburgh"
"15949","42063","Indiana","Greater Pittsburgh"
"15951","42021","Cambria","Greater Pittsburgh"
"15952","42021","Cambria","Greater Pittsburgh"
"15953","42111","Somerset","Greater Pittsburgh"
"15954","42063","Indiana","Greater Pittsburgh"
"15955","42021","Cambria","Greater Pittsburgh"
"15956","42021","Cambria","Greater Pittsburgh"
"15957","42063","Indiana","Greater Pittsburgh"
"15958","42021","Cambria","Greater Pittsburgh"
"15960","42021","Cambria","Greater Pittsburgh"
"15961","42063","Indiana","Greater Pittsburgh"
"15962","42021","Cambria","Greater Pittsburgh"
"15963","42111","Somerset","Greater Pittsburgh"
"16001","42019","Butler","Greater Pittsburgh"
"16002","42019","Butler","Greater Pittsburgh"
"16020","42019","Butler","Greater Pittsburgh"
"16022","42019","Butler","Greater Pittsburgh"
"16023","42019","Butler","Greater Pittsburgh"
"16024","42019","Butler","Greater Pittsburgh"
"16025","42019","Butler","Greater Pittsburgh"
"16027","42019","Butler","Greater Pittsburgh"
"16028","42031","Clarion","Northwest"
"16029","42019","Butler","Greater Pittsburgh"
"16030","42019","Butler","Greater Pittsburgh"
"16033","42019","Butler","Greater Pittsburgh"
"16034","42019","Butler","Greater Pittsburgh"
"16035","42019","Butler","Greater Pittsburgh"
"16036","42031","Clarion","Northwest"
"16037","42019","Butler","Greater Pittsburgh"
"16038","42019","Butler","Greater Pittsburgh"
"16040","42019","Butler","Greater Pittsburgh"
"16041","42019","Butler","Greater Pittsburgh"
"16045","42019","Butler","Greater Pittsburgh"
"16046","42019","Butler","Greater Pittsburgh"
"16048","42019","Butler","Greater Pittsburgh"
"16049","42031","Clarion","Northwest"
"16050","42019","Butler","Greater Pittsburgh"
"16051","42019","Butler","Greater Pittsburgh"
"16052","42019","Butler","Greater Pittsburgh"
"16053","42019","Butler","Greater Pittsburgh"
"16054","42031","Clarion","Northwest"
"16055","42019","Butler","Greater Pittsburgh"
"16056","42019","Butler","Greater Pittsburgh"
"16057","42019","Butler","Greater Pittsburgh"
"16059","42019","Butler","Greater Pittsburgh"
"16061","42019","Butler","Greater Pittsburgh"
"16063","42019","Butler","Greater Pittsburgh"
"16066","42019","Butler","Greater Pittsburgh"
"16101","42073","Lawrence","Greater Pittsburgh"
"16102","42073","Lawrence","Greater Pittsburgh"
"16105","42073","Lawrence","Greater Pittsburgh"
"16110","42039","Crawford","Northwest"
"16111","42039","Crawford","Northwest"
"16112","42073","Lawrence","Greater Pittsburgh"
"16113","42085","Mercer","Northwest"
"16114","42085","Mercer","Northwest"
"16115","42007","Beaver","Greater Pittsburgh"
"16116","42073","Lawrence","Greater Pittsburgh"
"16117","42073","Lawrence","Greater Pittsburgh"
"16120","42073","Lawrence","Greater Pittsburgh"
"16121","42085","Mercer","Northwest"
"16123","42007","Beaver","Greater Pittsburgh"
"16124","42085","Mercer","Northwest"
"16125","42085","Mercer","Northwest"
"16127","42085","Mercer","Northwest"
"16130","42085","Mercer","Northwest"
"16131","42039","Crawford","Northwest"
"16132","42073","Lawrence","Greater Pittsburgh"
"16133","42085","Mercer","Northwest"
"16134","42039","Crawford","Northwest"
"16136","42007","Beaver","Greater Pittsburgh"
"16137","42085","Mercer","Northwest"
"16140","42073","Lawrence","Greater Pittsburgh"
"16141","42073","Lawrence","Greater Pittsburgh"
"16142","42073","Lawrence","Greater Pittsburgh"
"16143","42073","Lawrence","Greater Pittsburgh"
"16145","42085","Mercer","Northwest"
"16146","42085","Mercer","Northwest"
"16148","42085","Mercer","Northwest"
"16150","42085","Mercer","Northwest"
"16151","42085","Mercer","Northwest"
"16153","42085","Mercer","Northwest"
"16154","42085","Mercer","Northwest"
"16155","42073","Lawrence","Greater Pittsburgh"
